0028043,42.856/142.343
0028044,42.856/142.343
0028045,42.856/142.343
0028051,42.856/142.343
0028052,42.856/142.343
0028053,42.856/142.343
0028054,42.856/142.343
0028055,42.856/142.343
0028061,42.856/142.343
0028062,42.856/142.343
0028063,42.856/142.343
0028064,42.856/142.343
0028065,42.856/142.343
0028066,42.856/142.343
0028067,42.856/142.343
0028068,42.856/142.343
0028071,42.856/142.343
0028072,42.856/142.343
0028073,42.856/142.343
0028074,42.856/142.343
0028075,42.856/142.343
0028081,42.856/142.343
0028082,42.856/142.343
0028089,42.856/142.343
0028091,42.856/142.343
0030000,42.49/143.278
0030001,42.49/143.278
0030002,42.49/143.278
0030003,42.49/143.278
0030004,42.49/143.278
0030005,42.49/143.278
0030006,42.49/143.278
0030011,42.49/143.278
0030012,42.49/143.278
0030013,42.49/143.278
0030021,42.995/141.249
0030022,42.49/143.278
0030023,42.49/143.278
0030024,42.49/143.278
0030025,42.49/143.278
0030026,42.49/143.278
0030027,42.49/143.278
0030028,42.49/143.278
0030029,42.49/143.278
0030030,42.49/143.278
0030801,43.611/143.211
0030802,43.611/143.211
0030803,43.611/143.211
0030804,43.611/143.211
0030805,43.611/143.211
0030806,43.611/143.211
0030807,43.611/143.211
0030808,43.611/143.211
0030809,43.611/143.211
0030811,43.611/143.211
0030812,43.611/143.211
0030813,43.611/143.211
0030814,43.611/143.211
0030821,43.611/143.211
0030822,43.611/143.211
0030823,43.611/143.211
0030824,43.611/143.211
0030825,43.611/143.211
0030826,43.611/143.211
0030827,43.611/143.211
0030828,43.611/143.211
0030829,43.611/143.211
0030830,43.611/143.211
0030831,43.611/143.211
0030832,43.611/143.211
0030833,43.611/143.211
0030834,43.611/143.211
0030835,43.611/143.211
0030836,43.611/143.211
0030837,43.611/143.211
0030838,43.611/143.211
0030839,43.611/143.211
0030840,43.611/143.211
0030849,43.611/143.211
0030851,43.65/145.033
0030852,43.65/145.033
0030853,43.65/145.033
0030854,43.65/145.033
0030855,43.65/145.033
0030859,42.995/141.249
0030861,43.572/141.388
0030862,43.572/141.388
0030863,43.572/141.388
0030864,43.572/141.388
0030865,43.572/141.388
0030869,42.995/141.249
0030871,43.611/143.211
0030872,43.611/143.211
0030873,43.611/143.211
0030874,43.611/143.211
0030875,43.611/143.211
0030876,43.611/143.211
0040000,43.026/144.851
0040000,43.026/144.851
0040001,43.026/144.851
0040002,43.026/144.851
0040003,43.026/144.851
0040004,43.026/144.851
0040005,43.026/144.851
0040006,43.026/144.851
0040007,43.026/144.851
0040011,43.026/144.851
0040012,43.026/144.851
0040013,43.026/144.851
0040014,43.026/144.851
0040015,43.026/144.851
0040021,43.026/144.851
0040022,43.026/144.851
0040031,43.026/144.851
0040032,43.026/144.851
0040033,43.026/144.851
0040039,43.026/144.851
0040041,43.026/144.851
0040042,43.026/144.851
0040051,43.026/144.851
0040052,43.026/144.851
0040053,43.026/144.851
0040054,43.026/144.851
0040055,43.026/144.851
0040061,43.026/144.851
0040062,43.026/144.851
0040063,43.026/144.851
0040064,43.026/144.851
0040065,43.026/144.851
0040068,43.026/144.851
0040069,43.026/144.851
0040071,43.026/144.851
0040072,43.026/144.851
0040073,43.026/144.851
0040074,43.026/144.851
0040075,43.026/144.851
0040076,43.026/144.851
0040801,43.026/144.851
0040802,43.026/144.851
0040803,43.026/144.851
0040804,43.026/144.851
0040805,43.026/144.851
0040809,43.026/144.851
0040811,43.026/144.851
0040812,43.026/144.851
0040813,43.026/144.851
0040814,43.026/144.851
0040815,43.026/144.851
0040821,42.995/141.249
0040831,43.026/144.851
0040832,43.026/144.851
0040833,43.026/144.851
0040834,43.026/144.851
0040835,43.026/144.851
0040836,43.026/144.851
0040839,43.026/144.851
0040840,43.026/144.851
0040841,43.026/144.851
0040842,43.026/144.851
0040843,43.026/144.851
0040844,43.026/144.851
0040845,43.026/144.851
0040846,43.026/144.851
0040847,43.026/144.851
0040848,43.026/144.851
0040849,43.026/144.851
0040859,43.026/144.851
0040861,43.026/144.851
0040862,43.026/144.851
0040863,43.026/144.851
0040864,43.026/144.851
0040865,43.026/144.851
0040866,43.026/144.851
0040867,43.026/144.851
0040871,43.026/144.851
0040872,43.026/144.851
0040873,43.026/144.851
0040874,43.026/144.851
0040875,43.026/144.851
0040876,43.026/144.851
0040877,43.026/144.851
0040878,43.026/144.851
0040879,43.026/144.851
0040880,43.026/144.851
0040881,43.026/144.851
0040882,43.026/144.851
0040889,43.026/144.851
0050000,41.55/140.25
0050001,41.55/140.25
0050002,41.55/140.25
0050003,41.55/140.25
0050004,41.55/140.25
0050005,41.55/140.25
0050006,41.55/140.25
0050007,42.995/141.249
0050008,41.55/140.25
0050011,42.275/140.8
0050012,42.275/140.8
0050013,42.275/140.8
0050014,42.275/140.8
0050015,42.275/140.8
0050016,42.275/140.8
0050017,42.275/140.8
0050018,42.275/140.8
0050021,42.275/140.8
0050022,42.275/140.8
0050030,42.275/140.8
0050031,42.275/140.8
0050032,42.275/140.8
0050033,42.275/140.8
0050034,42.275/140.8
0050035,42.275/140.8
0050036,42.275/140.8
0050037,42.275/140.8
0050038,42.275/140.8
0050039,42.275/140.8
0050040,43/141.35
0050041,43/141.35
0050801,42.955/141.414
0050802,42.955/141.414
0050803,42.955/141.414
0050804,42.955/141.414
0050805,42.955/141.414
0050806,42.955/141.414
0050807,42.955/141.414
0050808,42.955/141.414
0050809,42.955/141.414
0050810,42.955/141.414
0050811,42.955/141.414
0050812,42.955/141.414
0050813,42.955/141.414
0050814,42.955/141.414
0050815,42.955/141.414
0050816,42.955/141.414
0050817,42.955/141.414
0050818,42.955/141.414
0050821,42.955/141.414
0050822,42.955/141.414
0050823,42.955/141.414
0050824,42.955/141.414
0050825,42.955/141.414
0050826,42.955/141.414
0050827,42.955/141.414
0050830,42.981/141.538
0050831,42.995/141.249
0050832,42.995/141.249
0050840,42.967/141.333
0050841,42.967/141.333
0050842,42.967/141.333
0050843,42.967/141.333
0050844,42.967/141.333
0050849,42.967/141.333
0050850,42.955/141.414
0050851,42.955/141.414
0050852,42.955/141.414
0050853,42.955/141.414
0050854,42.955/141.414
0050855,42.955/141.414
0050856,42.955/141.414
0050861,42.917/141.371
0050862,42.917/141.371
0050863,42.917/141.371
0050864,42.917/141.371
0050865,42.917/141.371
0060000,42.856/142.343
0060001,42.856/142.343
0060002,42.856/142.343
0060003,42.856/142.343
0060004,42.856/142.343
0060005,42.856/142.343
0060006,42.856/142.343
0060009,42.856/142.343
0060011,42.856/142.343
0060012,42.856/142.343
0060013,42.856/142.343
0060014,42.856/142.343
0060015,42.856/142.343
0060016,42.856/142.343
0060019,42.856/142.343
0060021,42.856/142.343
0060022,42.856/142.343
0060023,42.856/142.343
0060024,42.856/142.343
0060025,42.856/142.343
0060026,42.856/142.343
0060029,42.856/142.343
0060031,42.856/142.343
0060032,42.856/142.343
0060033,42.856/142.343
0060034,42.856/142.343
0060035,42.856/142.343
0060039,42.856/142.343
0060041,42.856/142.343
0060042,42.856/142.343
0060043,42.856/142.343
0060049,42.856/142.343
0060050,42.856/142.343
0060801,42.856/142.343
0060802,42.856/142.343
0060803,42.856/142.343
0060804,42.856/142.343
0060805,42.856/142.343
0060806,42.856/142.343
0060807,42.856/142.343
0060811,42.856/142.343
0060812,42.856/142.343
0060813,42.856/142.343
0060814,42.856/142.343
0060815,42.856/142.343
0060816,42.856/142.343
0060817,42.856/142.343
0060818,42.856/142.343
0060819,42.856/142.343
0060820,42.856/142.343
0060821,42.856/142.343
0060822,42.856/142.343
0060823,42.856/142.343
0060829,42.856/142.343
0060831,42.856/142.343
0060832,42.856/142.343
0060833,42.856/142.343
0060834,42.856/142.343
0060835,42.856/142.343
0060836,42.856/142.343
0060837,42.856/142.343
0060838,42.856/142.343
0060839,42.856/142.343
0060840,42.856/142.343
0060841,42.856/142.343
0060842,42.856/142.343
0060851,42.856/142.343
0060852,42.856/142.343
0060853,42.856/142.343
0060859,42.856/142.343
0060860,42.856/142.343
0060861,42.856/142.343
0070001,42.615/142.156
0070002,42.615/142.156
0070003,42.615/142.156
0070004,42.615/142.156
0070005,42.615/142.156
0070006,42.615/142.156
0070011,42.615/142.156
0070030,42.615/142.156
0070031,42.615/142.156
0070032,42.615/142.156
0070033,42.615/142.156
0070034,42.615/142.156
0070801,42.615/142.156
0070802,42.615/142.156
0070803,42.615/142.156
0070804,42.615/142.156
0070805,42.615/142.156
0070806,42.615/142.156
0070807,42.615/142.156
0070808,42.615/142.156
0070809,42.615/142.156
0070810,42.615/142.156
0070811,42.615/142.156
0070812,42.615/142.156
0070813,42.615/142.156
0070814,42.615/142.156
0070815,42.615/142.156
0070819,42.615/142.156
0070820,42.615/142.156
0070821,42.615/142.156
0070822,42.615/142.156
0070823,42.615/142.156
0070824,42.615/142.156
0070825,42.615/142.156
0070826,42.615/142.156
0070827,42.615/142.156
0070828,42.615/142.156
0070829,42.615/142.156
0070834,42.615/142.156
0070835,42.615/142.156
0070836,42.615/142.156
0070837,42.615/142.156
0070838,42.615/142.156
0070839,42.615/142.156
0070840,42.615/142.156
0070841,42.615/142.156
0070842,42.615/142.156
0070843,42.615/142.156
0070844,42.615/142.156
0070845,42.615/142.156
0070846,42.615/142.156
0070847,42.615/142.156
0070848,42.615/142.156
0070849,42.615/142.156
0070850,42.13/142.928
0070851,42.13/142.928
0070852,42.995/141.249
0070861,42.615/142.156
0070862,42.615/142.156
0070863,42.615/142.156
0070864,42.615/142.156
0070865,42.615/142.156
0070866,42.615/142.156
0070867,42.615/142.156
0070868,42.615/142.156
0070869,42.615/142.156
0070870,42.615/142.156
0070871,42.615/142.156
0070872,42.615/142.156
0070873,42.615/142.156
0070874,42.615/142.156
0070880,43.1/141.383
0070881,43.1/141.383
0070882,43.1/141.383
0070883,43.1/141.383
0070884,43.1/141.383
0070885,43.1/141.383
0070886,43.1/141.383
0070890,42.615/142.156
0070891,42.615/142.156
0070892,42.615/142.156
0070893,42.615/142.156
0070894,42.615/142.156
0070895,42.615/142.156
0100000,39.712/140.132
0100001,39.715/140.122
0100002,39.714/140.132
0100003,39.715/140.142
0100004,39.712/140.132
0100005,39.708/140.134
0100006,39.71/140.131
0100011,39.711/140.118
0100012,39.71/140.123
0100013,39.71/140.125
0100014,39.709/140.127
0100021,39.707/140.114
0100022,39.707/140.116
0100023,39.706/140.12
0100024,39.706/140.115
0100025,39.706/140.115
0100026,39.706/140.115
0100027,39.706/140.115
0100028,39.706/140.115
0100029,39.704/140.111
0100031,39.706/140.129
0100032,39.704/140.132
0100033,39.704/140.128
0100034,39.704/140.128
0100035,39.704/140.128
0100036,39.703/140.129
0100037,39.703/140.123
0100038,39.704/140.128
0100041,39.706/140.147
0100042,39.708/140.147
0100043,39.704/140.155
0100044,39.707/140.141
0100051,39.712/140.176
0100052,39.714/140.17
0100053,39.723/140.186
0100054,39.712/140.198
0100055,39.712/140.186
0100056,39.705/140.176
0100057,39.703/140.166
0100058,39.717/140.165
0100059,39.71/140.159
0100061,39.697/140.109
0100062,39.697/140.106
0100063,39.697/140.106
0100064,39.697/140.106
0100065,39.696/140.103
0100066,39.697/140.106
0100101,39.816/140.093
0100111,39.843/140.063
0100112,39.84/140.068
0100113,39.834/140.081
0100114,39.833/140.064
0100115,39.843/140.052
0100116,39.825/140.066
0100121,39.843/140.111
0100122,39.817/140.097
0100123,39.822/140.092
0100124,39.819/140.07
0100125,39.827/140.076
0100126,39.825/140.089
0100131,39.814/140.145
0100132,39.808/140.143
0100133,39.805/140.139
0100134,39.786/140.138
0100135,39.803/140.137
0100136,39.803/140.137
0100137,39.803/140.126
0100138,39.799/140.13
0100141,39.808/140.071
0100142,39.809/140.085
0100143,39.808/140.099
0100144,39.79/140.096
0100145,39.795/140.081
0100146,39.802/140.057
0100201,39.762/140.097
0100202,39.762/140.097
0100341,39.9/139.95
0100342,39.9/139.95
0100343,39.9/139.95
0100344,39.9/139.95
0100345,39.9/139.95
0100346,39.9/139.95
0100347,39.9/139.95
0100351,39.9/139.95
0100352,39.9/139.95
0100353,39.9/139.95
0100354,39.9/139.95
0100355,39.9/139.95
0100400,40.013/139.929
0100401,40.013/139.929
0100411,39.879/140.026
0100412,39.879/140.026
0100413,39.879/140.026
0100421,39.938/139.837
0100422,39.95/139.917
0100423,39.845/140
0100431,39.926/139.943
0100441,40.029/139.96
0100442,40.02/139.963
0100443,39.952/140.114
0100444,40.007/139.959
0100445,40.019/139.956
0100451,39.697/140.177
0100452,39.952/140.114
0100453,39.697/140.177
0100454,39.952/140.114
0100455,39.952/140.114
0100456,39.697/140.177
0100500,39.875/139.833
0100501,39.875/139.833
0100502,39.875/139.833
0100503,39.875/139.833
0100511,39.883/139.85
0100521,39.867/139.817
0100522,39.867/139.817
0100523,39.867/139.817
0100531,39.875/139.833
0100532,39.875/139.833
0100533,39.875/139.833
0100534,39.875/139.833
0100535,39.875/139.833
0100661,39.964/139.839
0100662,39.964/139.839
0100663,39.964/139.839
0100664,39.964/139.839
0100665,39.964/139.839
0100671,39.911/139.732
0100672,39.911/139.732
0100673,39.911/139.732
0100674,39.911/139.732
0100675,39.911/139.732
0100676,39.911/139.732
0100681,39.932/139.785
0100682,39.932/139.785
0100683,39.932/139.785
0100684,39.932/139.785
0100685,39.932/139.785
0100686,39.932/139.785
0100687,39.932/139.785
0100688,39.932/139.785
0100802,39.759/140.107
0100803,39.746/140.098
0100804,39.753/140.102
0100811,39.738/140.115
0100812,39.737/140.12
0100813,39.736/140.122
0100814,39.735/140.126
0100815,39.733/140.125
0100816,39.736/140.122
0100817,39.736/140.122
0100821,39.749/140.128
0100822,39.756/140.137
0100823,39.781/140.182
0100824,39.8/140.209
0100825,39.735/140.161
0100826,39.744/140.133
0100831,39.737/140.128
0100832,39.737/140.128
0100833,39.737/140.128
0100834,39.737/140.128
0100841,39.732/140.138
0100842,39.734/140.141
0100843,39.733/140.144
0100844,39.732/140.141
0100845,39.73/140.14
0100851,39.72/140.135
0100852,39.724/140.136
0100853,39.727/140.137
0100854,39.724/140.135
0100861,39.732/140.128
0100862,39.732/140.131
0100863,39.729/140.13
0100864,39.728/140.131
0100865,39.724/140.13
0100871,39.728/140.124
0100872,39.726/140.125
0100873,39.722/140.128
0100874,39.719/140.128
0100875,39.723/140.125
0100876,39.723/140.125
0100877,39.722/140.12
0100901,39.732/140.118
0100902,39.731/140.122
0100903,39.728/140.118
0100904,39.728/140.114
0100905,39.73/140.118
0100911,39.725/140.11
0100912,39.725/140.11
0100913,39.724/140.11
0100914,39.727/140.109
0100915,39.725/140.11
0100916,39.725/140.11
0100917,39.725/140.11
0100918,39.725/140.11
0100921,39.715/140.115
0100922,39.721/140.11
0100923,39.717/140.109
0100924,39.716/140.111
0100925,39.71/140.11
0100931,39.712/140.104
0100932,39.711/140.105
0100933,39.709/140.104
0100934,39.709/140.104
0100935,39.707/140.104
0100941,39.71/140.097
0100942,39.71/140.097
0100943,39.71/140.097
0100944,39.709/140.094
0100945,39.712/140.097
0100946,39.712/140.1
0100947,39.708/140.101
0100948,39.707/140.094
0100951,39.719/140.105
0100952,39.716/140.095
0100953,39.715/140.094
0100954,39.715/140.091
0100955,39.717/140.09
0100956,39.716/140.095
0100961,39.734/140.092
0100962,39.735/140.097
0100963,39.729/140.099
0100964,39.729/140.099
0100965,39.729/140.099
0100966,39.725/140.103
0100967,39.724/140.106
0100971,39.728/140.094
0100972,39.728/140.094
0100973,39.728/140.094
0100974,39.728/140.094
0100975,39.726/140.098
0100976,39.728/140.094
0100977,39.73/140.091
0101101,39.747/140.184
0101102,39.733/140.192
0101103,39.73/140.209
0101104,39.739/140.22
0101105,39.737/140.229
0101106,39.737/140.207
0101201,39.586/140.188
0101202,39.586/140.188
0101203,39.586/140.188
0101211,39.622/140.172
0101212,39.622/140.172
0101221,39.586/140.188
0101222,39.594/140.167
0101223,39.586/140.188
0101224,39.579/140.209
0101225,39.586/140.188
0101231,39.549/140.204
0101232,39.549/140.204
0101233,39.549/140.204
0101341,39.531/140.23
0101342,39.531/140.23
0101343,39.531/140.23
0101344,39.531/140.23
0101351,39.531/140.23
0101352,39.531/140.23
0101401,39.699/140.167
0101402,39.689/140.162
0101403,39.694/140.144
0101404,39.669/140.18
0101405,39.689/140.162
0101406,39.683/140.171
0101407,39.692/140.16
0101408,39.699/140.151
0101411,39.662/140.158
0101412,39.668/140.159
0101413,39.662/140.158
0101414,39.662/140.167
0101415,39.657/140.171
0101416,39.662/140.158
0101417,39.665/140.143
0101418,39.66/140.15
0101419,39.662/140.158
0101421,39.686/140.142
0101422,39.679/140.137
0101423,39.686/140.136
0101424,39.67/140.132
0101425,39.686/140.142
0101426,39.686/140.142
0101427,39.686/140.142
0101428,39.701/140.156
0101429,39.694/140.151
0101431,39.689/140.118
0101432,39.689/140.118
0101433,39.689/140.118
0101434,39.689/140.118
0101435,39.689/140.118
0101436,39.689/140.118
0101437,39.689/140.118
0101501,39.647/140.069
0101502,39.627/140.066
0101503,39.6/140.083
0101504,39.625/140.073
0101505,39.625/140.073
0101506,39.625/140.073
0101601,39.735/140.06
0101602,39.707/140.076
0101603,39.705/140.077
0101604,39.7/140.079
0101605,39.697/140.082
0101606,39.698/140.077
0101607,39.696/140.072
0101608,39.7/140.072
0101611,39.7/140.089
0101612,39.703/140.092
0101613,39.702/140.088
0101614,39.699/140.088
0101615,39.696/140.088
0101616,39.7/140.089
0101617,39.7/140.089
0101618,39.7/140.089
0101621,39.686/140.081
0101622,39.681/140.079
0101623,39.683/140.071
0101631,39.688/140.086
0101632,39.688/140.088
0101633,39.678/140.094
0101634,39.676/140.09
0101635,39.672/140.088
0101636,39.674/140.079
0101637,39.68/140.087
0101638,39.681/140.084
0101641,39.674/140.095
0101642,39.673/140.096
0101643,39.67/140.095
0101644,39.67/140.093
0101645,39.669/140.09
0101651,39.666/140.107
0101652,39.65/140.116
0101653,39.63/140.135
0101654,39.679/140.067
0110901,39.736/140.082
0110902,39.735/140.088
0110903,39.733/140.087
0110904,39.73/140.083
0110905,39.734/140.081
0110906,39.742/140.073
0110907,39.741/140.076
0110908,39.738/140.077
0110909,39.739/140.089
0110911,39.783/140.063
0110912,39.783/140.063
0110913,39.78/140.065
0110914,39.78/140.065
0110915,39.776/140.071
0110916,39.776/140.062
0110917,39.78/140.067
0110921,39.771/140.079
0110922,39.771/140.079
0110923,39.774/140.076
0110924,39.774/140.082
0110925,39.771/140.078
0110926,39.768/140.077
0110927,39.771/140.079
0110928,39.769/140.08
0110931,39.751/140.088
0110932,39.763/140.09
0110933,39.764/140.092
0110934,39.758/140.091
0110935,39.751/140.09
0110936,39.751/140.088
0110937,39.742/140.088
0110938,39.739/140.084
0110939,39.743/140.08
0110941,39.763/140.075
0110942,39.751/140.079
0110943,39.761/140.077
0110944,39.761/140.077
0110945,39.756/140.058
0110946,39.757/140.07
0110947,39.761/140.077
0110948,39.77/140.09
0110949,39.771/140.091
0110951,39.757/140.079
0110951,39.757/140.079
0120000,39.62/140.22
0120001,39.62/140.22
0120002,39.62/140.22
0120003,39.62/140.22
0120004,39.037/140.543
0120005,39.037/140.543
0120006,39.037/140.543
0120007,39.62/140.22
0120008,39.62/140.22
0120011,39.187/140.484
0120012,39.037/140.543
0120013,39.266/140.457
0120014,39.266/140.457
0120015,39.266/140.457
0120016,39.266/140.457
0120017,39.266/140.457
0120021,39.483/140.387
0120022,39.483/140.387
0120023,39.037/140.543
0120024,39.483/140.387
0120025,39.483/140.387
0120026,39.483/140.387
0120031,40.271/140.554
0120032,40.271/140.554
0120033,40.271/140.554
0120034,40.271/140.554
0120035,39.037/140.543
0120036,40.271/140.554
0120037,40.271/140.554
0120041,39.037/140.543
0120042,39.672/140.138
0120043,39.672/140.138
0120044,39.672/140.138
0120045,39.672/140.138
0120051,39.15/140.467
0120052,39.15/140.467
0120053,39.15/140.467
0120054,39.15/140.467
0120055,39.15/140.467
0120056,39.15/140.467
0120057,39.15/140.467
0120061,39.146/140.431
0120062,39.146/140.431
0120104,39.117/140.576
0120105,39.117/140.576
0120106,39.133/140.569
0120107,39.1/140.583
0120183,39.117/140.576
0120801,39.2/140.5
0120802,39.558/140.371
0120803,39.558/140.371
0120804,39.037/140.543
0120811,39.653/140.357
0120812,39.653/140.357
0120813,39.653/140.357
0120814,39.653/140.357
0120815,39.653/140.357
0120821,39.037/140.543
0120822,39.855/140.082
0120823,39.855/140.082
0120823,39.855/140.082
0120824,39.855/140.082
0120824,39.855/140.082
0120825,39.855/140.082
0120826,39.855/140.082
0120827,39.037/140.543
0120831,39.727/140.137
0120832,39.727/140.137
0120833,39.727/140.137
0120834,39.727/140.137
0120835,39.727/140.137
0120836,39.727/140.137
0120837,39.727/140.137
0120838,39.037/140.543
0120841,39.037/140.543
0120842,40.273/140.558
0120843,40.273/140.558
0120844,39.037/140.543
0120845,40.273/140.558
0120851,39.667/140.567
0120852,39.037/140.543
0120853,39.667/140.567
0120854,39.667/140.567
0120855,39.667/140.567
0120856,39.667/140.567
0120857,39.667/140.567
0120861,39.267/140.388
0120862,39.134/140.491
0120863,39.117/140.483
0120864,39.109/140.485
0120865,39.267/140.388
0120866,39.267/140.388
0120867,39.267/140.388
0120868,39.267/140.388
0120869,39.037/140.543
0121100,39.698/140.228
0121101,39.146/140.527
0121102,39.146/140.527
0121103,39.698/140.228
0121104,39.146/140.527
0121105,39.146/140.527
0121106,39.698/140.228
0121111,39.217/140.45
0121112,39.217/140.45
0121113,39.217/140.45
0121114,39.217/140.45
0121115,39.217/140.45
0121116,39.217/140.45
0121121,39.146/140.527
0121122,39.867/140.05
0121123,39.867/140.05
0121124,39.867/140.05
0121125,39.867/140.05
0121126,39.867/140.05
0121131,39.195/140.405
0121132,39.146/140.527
0121133,39.554/140.415
0121134,39.146/140.527
0121135,39.554/140.415
0121136,39.554/140.415
0121137,39.554/140.415
0121241,39.203/140.315
0121242,39.712/140.483
0121243,39.146/140.527
0121351,39.633/140.33
0121352,39.633/140.33
0121353,39.633/140.33
0130000,40.251/140.531
0130001,39.284/140.544
0130002,40.251/140.531
0130003,40.251/140.531
0130004,40.251/140.531
0130005,39.284/140.544
0130006,40.251/140.531
0130007,40.251/140.531
0130008,40.251/140.531
0130011,39.733/140.197
0130012,39.733/140.197
0130013,39.733/140.197
0130014,39.733/140.197
0130015,39.733/140.197
0130016,39.733/140.197
0130017,39.733/140.197
0130018,39.284/140.544
0130019,39.733/140.197
0130021,39.284/140.544
0130022,39.715/140.115
0130023,39.715/140.115
0130024,39.715/140.115
0130025,39.715/140.115
0130026,39.715/140.115
0130027,39.715/140.115
0130028,39.715/140.115
0130031,39.735/140.303
0130032,39.735/140.303
0130033,39.735/140.303
0130034,39.735/140.303
0130035,39.735/140.303
0130036,39.735/140.303
0130037,39.735/140.303
0130038,39.735/140.303
0130041,39.267/140.383
0130042,39.284/140.544
0130043,39.284/140.544
0130044,39.511/140.117
0130045,39.511/140.117
0130046,39.511/140.117
0130047,39.511/140.117
0130048,39.511/140.117
0130051,40/140.363
0130052,40/140.363
0130053,40/140.363
0130054,39.284/140.544
0130055,39.284/140.544
0130056,40/140.363
0130060,39.317/140.55
0130061,39.317/140.55
0130062,39.317/140.55
0130063,39.317/140.55
0130064,39.317/140.55
0130065,39.317/140.55
0130066,39.317/140.55
0130068,39.317/140.55
0130069,39.317/140.55
0130071,39.511/140.317
0130072,39.284/140.544
0130073,39.326/140.525
0130074,39.511/140.317
0130075,39.511/140.317
0130076,39.511/140.317
0130101,39.268/140.504
0130102,39.236/140.546
0130103,39.268/140.504
0130104,39.268/140.504
0130105,39.267/140.483
0130106,39.3/140.483
0130107,39.268/140.504
0130201,39.283/140.417
0130202,39.283/140.417
0130203,39.283/140.417
0130204,39.283/140.417
0130205,39.283/140.417
0130206,39.283/140.417
0130207,39.283/140.417
0130208,39.283/140.417
0130211,39.283/140.417
0130212,39.283/140.417
0130213,39.283/140.417
0130214,39.283/140.417
0130215,39.283/140.417
0130216,39.283/140.417
0130217,39.283/140.417
0130218,39.283/140.417
0130301,39.616/140.345
0130302,39.616/140.345
0130303,39.616/140.345
0130304,39.616/140.345
0130305,39.616/140.345
0130306,39.616/140.345
0130307,39.616/140.345
0130308,39.616/140.345
0130309,39.616/140.345
0130311,39.616/140.345
0130312,39.616/140.345
0130313,39.616/140.345
0130314,39.616/140.345
0130315,39.616/140.345
0130316,39.616/140.345
0130317,39.616/140.345
0130318,39.616/140.345
0130319,39.616/140.345
0130321,39.616/140.345
0130322,39.616/140.345
0130323,39.616/140.345
0130324,39.616/140.345
0130325,39.616/140.345
0130326,39.616/140.345
0130327,39.616/140.345
0130331,39.616/140.345
0130332,39.616/140.345
0130333,39.616/140.345
0130334,39.616/140.345
0130335,39.616/140.345
0130336,39.616/140.345
0130337,39.616/140.345
0130338,39.616/140.345
0130339,39.616/140.345
0130341,39.616/140.345
0130342,39.616/140.345
0130343,39.616/140.345
0130344,39.616/140.345
0130345,39.616/140.345
0130346,39.616/140.345
0130347,39.616/140.345
0130348,39.616/140.345
0130349,39.616/140.345
0130351,39.616/140.345
0130352,39.616/140.345
0130353,39.616/140.345
0130354,39.616/140.345
0130355,39.616/140.345
0130356,39.616/140.345
0130357,39.616/140.345
0130358,39.616/140.345
0130359,39.616/140.345
0130361,39.616/140.345
0130362,39.616/140.345
